property_id,lot_area,land_contour,lot_config,neighborhood,bldg_type,house_style,overall_qual,overall_cond,roof_style,foundation,gr_liv_area,bedroom_abv_gr,fireplaces,yr_sold,sale_condition,lot_frontage,exterior1st,sale_type,fence,garage_type,mas_vnr_type,garage_cars,bsmt_fin_sf1,bsmt_fin_sf2,total_bsmt_sf,porcentaje_sotano_terminado,total_outdoor_space,has_outdoor_space,lot_coverage_pct,garage_age,house_age,years_since_remodel,has_been_remodeled,total_bathrooms,is_noisy,mo_sold_sin,mo_sold_cos,es_temporada_alta,total_living_porch,total_outdoor_deck,has_gas_heating,has_central_air,is_single_kitchen,has_standard_electrical,exter_qual,exter_cond,bsmt_qual,heating_qc,kitchen_qual,fireplace_qu,functional,bsmt_fin_type2,bsmt_exposure,lot_shape,garage_finish,paved_drive,land_slope,alley,log_sale_price,deterioration_index,needs_urgent_repair,edad_efectiva,penalizacion_condicion
417,7844,Lvl,Inside,Sawyer,1Fam,2Story,6,7,Hip,CBlock,1400,3,1,2006,Normal,74.0,HdBoard,WD,None,Attchd,BrkFace,2,209,0,672,0.31101190476190477,0,0,0.17848036715961244,28,28,28,0,1.5,0,1.0,6.123233995736766e-17,0,0,0,1,1,1,1,3,3,3,3,3,3,7,1,1,3,3,2,2,0,11.915051671812877,4,0,0,0
263,8471,Lvl,Corner,Sawyer,1Fam,SLvl,6,7,Gable,CBlock,1212,3,1,2006,Normal,88.0,HdBoard,WD,GdWo,Attchd,BrkFace,2,506,0,506,1.0,304,1,0.14307637823161373,28,29,11,1,2.0,0,-0.49999999999999972,-0.86602540378443882,1,0,304,1,1,1,1,3,3,4,3,3,3,7,1,3,2,1,2,2,0,11.925035115797062,4,0,18,0
1231,18890,Lvl,Inside,Sawyer,Duplex,1.5Fin,5,5,Shed,CBlock,2620,4,1,2007,Normal,71.0,Plywood,WD,None,BuiltIn,None,2,498,211,1361,0.520940484937546,324,1,0.13869772366331393,30,30,30,0,3.0,1,-0.86602540378443837,-0.50000000000000044,0,145,179,1,1,0,1,3,3,4,5,3,3,7,3,1,2,2,0,2,0,12.154779351142624,2,0,0,0
797,8197,Lvl,Inside,Sawyer,1Fam,1Story,6,5,Gable,CBlock,1285,3,1,2007,Normal,71.0,Plywood,WD,MnPrv,Attchd,BrkFace,2,0,0,660,0.0,138,1,0.15676467000121996,30,30,30,0,1.5,0,0.86602540378443871,-0.49999999999999978,1,0,138,1,1,1,1,3,3,3,5,3,3,7,1,1,3,2,2,2,0,11.874090314181814,2,0,0,0
892,11184,Lvl,Inside,Sawyer,1Fam,2Story,6,5,Hip,CBlock,1683,3,1,2009,Normal,70.0,HdBoard,WD,None,Attchd,BrkFace,2,226,500,918,0.79084967320261434,243,1,0.15048283261802575,31,31,31,0,2.5,0,-0.49999999999999972,-0.86602540378443882,1,0,243,1,1,1,1,3,3,3,4,3,3,7,3,1,3,2,2,2,0,12.058152515453552,3,0,0,0
1217,8930,Lvl,Inside,Sawyer,Duplex,1.5Fin,6,5,Gable,Slab,1902,4,0,2010,Normal,68.0,VinylSd,WD,None,Attchd,None,2,0,0,0,0.0,0,0,0.212989921612542,32,32,32,0,2.0,1,0.86602540378443871,-0.49999999999999978,1,0,0,1,1,0,1,3,3,0,3,3,0,7,0,0,3,1,2,2,0,11.626254150277232,4,0,0,0
623,7064,Lvl,Inside,Sawyer,1Fam,1Story,5,6,Gable,CBlock,980,3,0,2009,Normal,71.0,Plywood,WD,None,Detchd,BrkFace,2,560,0,980,0.5714285714285714,192,1,0.13873159682899208,23,32,32,0,1.0,0,-0.49999999999999972,-0.86602540378443882,1,0,192,1,1,1,1,3,3,3,3,3,0,7,1,1,3,1,2,2,0,11.813030057420567,4,0,0,0
758,11616,Lvl,CulDSac,Sawyer,1Fam,2Story,6,5,Hip,CBlock,1386,3,1,2010,Abnorml,71.0,HdBoard,WD,GdPrv,Attchd,BrkCmn,2,438,0,672,0.6517857142857143,335,1,0.11931818181818182,32,32,32,0,2.5,0,0.86602540378443871,-0.49999999999999978,1,0,335,1,1,1,1,3,3,3,3,3,3,7,1,2,2,3,2,2,0,11.976030352524807,4,0,0,0
846,16647,Lvl,CulDSac,Sawyer,1Fam,SFoyer,5,5,Gable,CBlock,1701,3,2,2007,Normal,71.0,HdBoard,WD,None,Basment,None,2,1390,0,1390,1.0,0,0,0.10218057307622995,32,32,26,1,3.0,1,0.49999999999999994,0.86602540378443871,0,0,0,1,1,1,1,3,3,4,3,3,3,5,1,4,2,3,2,2,0,12.049418835484797,4,0,6,0
778,13350,Lvl,Inside,Sawyer,1Fam,1Story,5,5,Hip,CBlock,894,3,1,2006,Normal,100.0,HdBoard,WD,MnPrv,Attchd,None,2,762,0,864,0.88194444444444442,241,1,0.066966292134831462,32,32,32,0,2.0,0,1.2246467991473532e-16,-1.0,1,0,241,1,1,1,1,3,3,3,3,3,2,7,1,1,2,1,2,2,0,11.867097278690842,4,0,0,0
406,9991,Lvl,Corner,Sawyer,1Fam,1Story,4,4,Gable,CBlock,1620,3,1,2009,Normal,71.0,Plywood,WD,GdWo,Attchd,None,2,1116,0,1281,0.87119437939110067,198,1,0.16214593133820437,16,33,16,1,3.0,1,1.2246467991473532e-16,-1.0,1,0,198,1,1,1,1,3,3,3,5,3,3,6,1,1,2,1,2,2,0,11.918390573078392,2,0,17,0
715,13517,Lvl,CulDSac,Sawyer,1Fam,2Story,6,8,Gable,CBlock,1479,3,0,2010,Normal,71.0,HdBoard,WD,None,Attchd,BrkFace,2,533,0,725,0.7351724137931035,44,1,0.10941777021528445,34,34,5,1,2.5,1,1.0,6.123233995736766e-17,0,0,44,1,1,1,1,4,3,3,5,4,0,7,1,1,2,2,2,2,0,11.779128505744886,2,0,29,0
135,10335,Lvl,Inside,Sawyer,1Fam,1Story,5,6,Gable,CBlock,1721,3,1,2006,Normal,78.0,Plywood,WD,MnPrv,Attchd,None,2,570,0,1461,0.39014373716632444,276,1,0.16652152878567972,38,38,13,1,2.5,0,-0.49999999999999972,-0.86602540378443882,1,180,96,1,1,1,1,3,3,3,4,3,3,6,1,1,2,2,2,2,0,12.100712129872347,3,0,25,0
539,11553,Lvl,Inside,Sawyer,1Fam,1Story,5,5,Hip,CBlock,1159,3,1,2006,Normal,71.0,Plywood,WD,None,Attchd,BrkFace,1,673,0,1051,0.64034253092293059,466,1,0.10032026313511642,38,38,38,0,1.5,0,-0.49999999999999972,-0.86602540378443882,1,0,466,1,1,1,1,3,3,3,3,3,2,7,1,1,2,1,2,2,0,11.970350312009105,4,0,0,0
1163,8724,Lvl,Inside,Sawyer,1Fam,1Story,5,5,Gable,CBlock,894,3,1,2007,Normal,109.0,VinylSd,WD,None,Attchd,None,2,492,0,894,0.55033557046979864,0,0,0.10247592847317744,39,39,39,0,1.0,0,0.49999999999999994,-0.86602540378443871,1,0,0,1,1,1,1,3,3,4,4,3,1,7,1,1,3,3,2,2,0,11.76756768334381,3,0,0,0
735,8978,Lvl,Corner,Sawyer,1Fam,1Story,5,5,Gable,PConc,948,3,0,2007,Family,71.0,Plywood,WD,None,Attchd,None,1,0,0,948,0.0,147,1,0.10559144575629316,39,39,39,0,1.0,0,0.49999999999999994,-0.86602540378443871,1,0,147,1,1,1,1,3,3,3,3,3,0,7,1,1,2,1,2,2,0,11.589886506106357,4,0,0,0
1164,12900,Lvl,Inside,Sawyer,Duplex,SFoyer,4,4,Gable,CBlock,1258,0,0,2008,Alloca,60.0,Plywood,WD,None,CarPort,None,2,1198,0,1198,1.0,120,1,0.097519379844961243,39,39,39,0,3.0,1,0.49999999999999994,0.86602540378443871,0,0,120,1,1,0,1,3,3,4,3,3,0,7,1,3,3,1,2,2,0,11.598726943661342,4,0,0,0
18,10791,Lvl,Inside,Sawyer,Duplex,1Story,4,5,Gable,Slab,1296,2,0,2006,Normal,72.0,MetalSd,WD,None,CarPort,None,2,0,0,0,0.0,0,0,0.12010008340283569,39,39,39,0,2.0,0,-0.8660254037844386,0.50000000000000011,0,0,0,1,1,0,1,3,3,0,3,3,0,7,0,0,3,1,2,2,0,11.407564949312402,4,0,0,0
905,6173,Lvl,Inside,Sawyer,1Fam,1Story,5,6,Gable,CBlock,902,3,0,2007,Normal,71.0,HdBoard,WD,MnPrv,Attchd,BrkFace,1,599,0,876,0.68378995433789957,0,0,0.14612020087477726,40,40,40,0,1.0,0,-0.86602540378443837,-0.50000000000000044,0,0,0,1,1,1,1,3,3,3,3,3,0,7,1,1,2,1,2,2,0,11.740061037553975,4,0,0,0
578,11777,Lvl,Inside,Sawyer,1Fam,SLvl,5,6,Gable,CBlock,1320,3,2,2006,Abnorml,96.0,VinylSd,WD,None,Attchd,BrkFace,2,328,551,1164,0.75515463917525771,468,1,0.11208287339729982,40,40,40,0,2.0,0,0.49999999999999994,-0.86602540378443871,1,240,228,1,1,1,1,3,3,3,5,3,2,7,5,3,2,2,2,2,0,12.010665849187564,2,0,0,0
1222,8250,Lvl,Inside,Sawyer,1Fam,1Story,5,5,Hip,CBlock,1211,3,1,2008,Normal,55.0,HdBoard,WD,None,Attchd,None,1,250,492,952,0.77941176470588236,63,1,0.1467878787878788,40,40,40,0,1.0,1,-0.86602540378443837,-0.50000000000000044,0,0,63,1,1,1,1,3,3,3,5,3,3,7,2,1,3,1,2,2,0,11.805595078933049,2,0,0,0
1446,8400,Lvl,Inside,Sawyer,1Fam,SFoyer,6,5,Gable,CBlock,913,3,0,2007,Normal,70.0,VinylSd,WD,None,Detchd,None,1,187,627,814,1.0,252,1,0.10869047619047618,17,41,41,0,2.0,0,0.49999999999999994,-0.86602540378443871,1,252,0,1,1,1,1,3,3,3,4,3,0,7,3,4,3,1,2,2,0,11.76756768334381,3,0,0,0
1195,9364,Lvl,Corner,Sawyer,1Fam,2Story,6,7,Gable,CBlock,1352,4,0,2010,Normal,80.0,HdBoard,WD,MnPrv,Attchd,Stone,1,371,0,663,0.55957767722473606,415,1,0.14438274241777019,41,41,41,0,1.5,0,1.0,6.123233995736766e-17,0,0,415,1,1,1,1,3,3,3,3,3,0,7,1,1,3,3,2,2,0,11.970350312009105,4,0,0,0
1273,13526,Lvl,CulDSac,Sawyer,1Fam,1Story,5,6,Hip,CBlock,935,3,0,2006,Normal,71.0,HdBoard,WD,MnPrv,Attchd,BrkFace,1,560,375,935,1.0,180,1,0.0691261274582286,41,41,41,0,2.0,0,-0.50000000000000044,0.86602540378443837,0,0,180,1,1,1,1,3,3,3,3,3,0,7,2,1,2,1,2,2,0,11.827736204810263,4,0,0,0
1118,9764,Lvl,FR2,Sawyer,1Fam,1Story,5,7,Gable,CBlock,894,3,0,2008,Normal,57.0,VinylSd,WD,None,Attchd,None,2,702,0,894,0.785234899328859,0,0,0.091560835723064324,41,41,5,1,2.0,1,0.49999999999999994,-0.86602540378443871,1,0,0,1,1,1,1,3,3,3,5,4,0,7,1,1,2,2,2,2,0,11.77528972943772,2,0,36,0
1214,10246,Lvl,CulDSac,Sawyer,1Fam,SLvl,4,9,Gable,CBlock,960,0,0,2006,Normal,71.0,VinylSd,WD,None,Attchd,None,1,648,0,648,1.0,88,1,0.093695100527034947,41,41,5,1,1.5,0,0.49999999999999994,-0.86602540378443871,1,0,88,1,1,1,1,3,4,3,5,3,0,7,1,3,2,1,2,2,0,11.884489021402711,1,0,36,1
50,7742,Lvl,Inside,Sawyer,1Fam,1Story,5,7,Gable,CBlock,955,3,0,2007,Normal,66.0,HdBoard,WD,MnPrv,Attchd,None,1,763,0,955,0.7989528795811518,0,0,0.12335313872384397,41,41,41,0,2.0,0,0.49999999999999994,0.86602540378443871,0,0,0,1,1,1,1,3,3,3,5,3,0,7,1,1,3,1,2,2,0,11.751942365440728,2,0,0,0
1216,7094,Lvl,Inside,Sawyer,1Fam,1Story,5,5,Gable,CBlock,894,3,0,2007,Normal,99.0,VinylSd,WD,MnPrv,Detchd,None,1,180,374,894,0.61968680089485462,0,0,0.12602199041443474,41,41,41,0,1.0,0,0.49999999999999994,-0.86602540378443871,1,0,0,1,1,1,1,3,3,3,3,3,0,7,2,1,2,2,2,2,0,11.736069016284437,4,0,0,0
710,7162,Lvl,Inside,Sawyer,1Fam,1Story,5,7,Gable,PConc,904,3,0,2008,Abnorml,71.0,HdBoard,WD,MnPrv,Attchd,BrkCmn,1,0,0,876,0.0,0,0,0.12622172577492322,42,42,42,0,1.0,0,-2.4492935982947064e-16,1.0,0,0,0,1,1,1,1,3,3,3,3,3,0,7,1,1,2,1,2,2,0,11.607326140391713,4,0,0,0
79,10778,Lvl,Inside,Sawyer,Duplex,1Story,4,5,Hip,CBlock,1768,4,0,2010,Normal,72.0,HdBoard,WD,None,None,None,0,0,0,1768,0.0,0,0,0.16403785488958991,-999,42,42,0,2.0,0,0.86602540378443871,-0.49999999999999978,1,0,0,1,0,0,1,3,3,3,3,3,0,7,1,1,3,0,2,2,0,11.824079893607152,4,0,0,0
499,7800,Lvl,Inside,Sawyer,1Fam,1Story,5,7,Hip,PConc,899,3,0,2009,Normal,65.0,HdBoard,WD,MnPrv,Attchd,BrkFace,1,450,0,864,0.52083333333333337,64,1,0.11525641025641026,42,42,5,1,1.0,0,1.2246467991473532e-16,-1.0,1,0,64,1,1,1,1,3,3,3,5,4,0,7,1,1,3,3,2,2,0,11.77528972943772,2,0,37,0
32,8544,Lvl,CulDSac,Sawyer,1Fam,1Story,5,6,Gable,CBlock,1228,3,0,2008,Normal,71.0,HdBoard,WD,MnPrv,Attchd,None,1,0,0,1228,0.0,65,1,0.14372659176029962,42,42,2,1,1.5,0,1.2246467991473532e-16,-1.0,1,0,65,1,1,1,1,3,3,3,4,4,0,7,1,1,2,1,2,2,0,11.914047823644255,3,0,40,0
25,8246,Lvl,Inside,Sawyer,1Fam,1Story,5,8,Gable,CBlock,1060,3,1,2010,Normal,71.0,Plywood,WD,MnPrv,Attchd,None,1,188,668,1060,0.8075471698113208,496,1,0.12854717438758187,42,42,9,1,2.0,0,0.49999999999999994,-0.86602540378443871,1,0,496,1,1,1,1,3,4,3,5,4,3,7,5,2,2,1,2,2,0,11.944707881395766,1,0,33,0
893,8414,Lvl,Inside,Sawyer,1Fam,1Story,6,8,Hip,CBlock,1068,3,0,2006,Normal,70.0,HdBoard,WD,MnPrv,Attchd,None,1,663,0,1059,0.62606232294617559,192,1,0.12693130496791064,43,43,3,1,1.5,0,0.8660254037844386,0.50000000000000011,0,0,192,1,1,1,1,3,3,3,3,3,0,7,1,1,3,2,2,2,0,11.947949375319936,4,0,40,0
229,8521,Lvl,FR2,Sawyer,1Fam,1Story,5,5,Gable,CBlock,912,3,1,2010,Normal,70.0,HdBoard,WD,MnPrv,Detchd,None,1,842,0,912,0.92324561403508776,0,0,0.10702969135078043,36,43,43,0,1.0,1,0.49999999999999994,-0.86602540378443871,1,0,0,1,1,1,1,3,3,3,3,3,2,7,1,1,3,1,2,2,0,11.736069016284437,4,0,0,0
1200,11235,Lvl,Inside,Sawyer,1Fam,1Story,4,5,Gable,CBlock,1382,3,1,2006,Normal,75.0,HdBoard,WD,None,Attchd,BrkFace,2,547,0,1051,0.52045670789724074,82,1,0.12300845571873609,32,43,27,1,1.5,0,-0.8660254037844386,0.50000000000000011,0,0,82,1,1,1,1,3,3,3,4,3,1,7,1,1,3,1,2,2,0,11.904967552746252,3,0,16,0
289,9819,Lvl,Inside,Sawyer,1Fam,1Story,5,5,Gable,CBlock,900,3,0,2010,Normal,71.0,MetalSd,WD,MnPrv,Detchd,BrkFace,1,450,0,882,0.51020408163265307,0,0,0.091659028414298807,40,43,43,0,1.0,0,0.8660254037844386,0.50000000000000011,0,0,0,1,1,1,1,3,4,3,3,3,0,7,1,1,2,1,2,2,0,11.711776323715394,3,0,0,0
145,9100,Lvl,Inside,Sawyer,Duplex,1Story,5,5,Gable,CBlock,1728,6,0,2006,Abnorml,70.0,HdBoard,ConLI,None,Detchd,BrkFace,2,1332,0,1728,0.77083333333333337,0,0,0.1898901098901099,43,43,43,0,3.0,1,-0.50000000000000044,0.86602540378443837,0,0,0,1,1,0,1,3,3,3,3,3,0,7,1,1,3,1,2,2,0,11.736069016284437,4,0,0,0
11,11200,Lvl,Inside,Sawyer,1Fam,1Story,5,5,Hip,CBlock,1040,3,0,2008,Normal,70.0,HdBoard,WD,None,Detchd,None,1,906,0,1040,0.87115384615384617,0,0,0.09285714285714286,43,43,43,0,2.0,0,0.8660254037844386,0.50000000000000011,0,0,0,1,1,1,1,3,3,3,5,3,0,7,1,1,3,1,2,2,0,11.771436160121729,2,0,0,0
463,8281,Lvl,Inside,Sawyer,1Fam,1Story,5,5,Gable,CBlock,864,3,1,2009,Normal,60.0,MetalSd,WD,GdWo,Detchd,None,1,553,311,864,1.0,236,1,0.1043352252143461,44,44,44,0,1.0,0,-2.4492935982947064e-16,1.0,0,236,0,1,1,1,1,3,3,3,4,3,1,7,4,1,2,1,2,2,0,11.041048081342682,3,0,0,0
476,8480,Lvl,Corner,Sawyer,1Fam,1Story,5,6,Hip,CBlock,970,2,0,2007,Normal,80.0,HdBoard,WD,None,Detchd,None,2,630,0,970,0.64948453608247425,216,1,0.11438679245283019,11,44,44,0,2.0,0,-0.49999999999999972,-0.86602540378443882,1,192,24,1,1,1,1,3,3,3,3,3,0,7,1,1,3,1,2,2,0,11.794337924408413,4,0,0,0
900,6993,Lvl,Inside,Sawyer,1Fam,1Story,5,7,Gable,CBlock,1236,3,1,2006,Normal,65.0,HdBoard,WD,None,Attchd,None,1,465,0,912,0.50986842105263153,0,0,0.17674817674817675,45,45,12,1,1.0,1,1.2246467991473532e-16,-1.0,1,0,0,1,1,1,1,3,3,3,3,3,3,7,1,1,3,1,2,2,0,11.813030057420567,4,0,33,0
862,11625,Lvl,Inside,Sawyer,2fmCon,1Story,5,4,Hip,PConc,1039,3,0,2010,Normal,75.0,Plywood,WD,None,Attchd,None,2,841,0,1039,0.809432146294514,0,0,0.0893763440860215,45,45,45,0,2.5,0,0.86602540378443871,-0.49999999999999978,1,0,0,1,1,1,1,3,3,3,5,3,0,7,1,2,3,1,2,2,0,11.786762130599957,2,0,0,0
699,8450,Lvl,Inside,Sawyer,1Fam,1Story,5,8,Gable,CBlock,894,3,1,2010,Normal,65.0,MetalSd,WD,MnPrv,Detchd,None,1,553,117,894,0.7494407158836689,560,1,0.10579881656804734,37,45,1,1,2.0,1,0.86602540378443871,-0.49999999999999978,1,0,560,1,1,1,1,3,4,3,5,3,4,7,4,1,3,1,2,2,0,11.838625604609531,1,0,44,1
958,7420,Lvl,Inside,Sawyer,1Fam,1Story,5,5,Hip,CBlock,1057,3,0,2007,Normal,70.0,MetalSd,WD,None,Detchd,None,2,417,0,1057,0.39451277199621571,0,0,0.14245283018867924,30,45,45,0,1.0,0,0.86602540378443871,-0.49999999999999978,1,0,0,1,1,1,1,3,3,3,3,3,0,7,1,1,3,3,2,2,0,11.790557201568507,4,0,0,0
207,13673,Lvl,CulDSac,Sawyer,1Fam,1Story,5,5,Gable,CBlock,1696,3,1,2007,Normal,40.0,HdBoard,WD,None,Attchd,None,1,0,0,1140,0.0,30,1,0.12404007898778614,45,45,45,0,1.5,1,1.0,6.123233995736766e-17,0,0,30,1,1,1,1,3,4,3,3,3,3,5,1,1,2,2,2,2,0,11.876873892875459,3,0,0,0
485,7758,Lvl,Corner,Sawyer,1Fam,1Story,5,7,Gable,CBlock,999,3,0,2007,Normal,71.0,HdBoard,WD,None,Detchd,None,1,588,0,999,0.58858858858858853,132,1,0.12877030162412992,44,45,6,1,2.0,0,1.0,6.123233995736766e-17,0,0,132,1,1,1,1,3,4,3,4,4,0,7,1,1,2,1,2,2,0,11.794337924408413,2,0,39,0
680,9945,Lvl,Inside,Sawyer,1Fam,1Story,5,5,Hip,CBlock,988,3,0,2007,Normal,71.0,Wd Sdng,WD,None,Detchd,BrkFace,2,827,0,988,0.83704453441295545,0,0,0.099346405228758164,44,46,46,0,2.0,0,-0.8660254037844386,0.50000000000000011,0,0,0,1,1,1,1,3,3,3,3,3,0,7,1,1,2,1,2,2,0,11.763684183317412,4,0,0,0
744,12886,Lvl,Inside,Sawyer,1Fam,SLvl,5,6,Gable,CBlock,1464,3,1,2009,Normal,70.0,HdBoard,WD,None,Attchd,None,2,444,0,520,0.85384615384615381,402,1,0.11361167158156138,12,46,10,1,2.5,0,-0.8660254037844386,0.50000000000000011,0,100,302,1,1,1,1,3,3,4,5,3,3,5,1,3,2,2,2,2,0,12.072541252905651,2,0,36,0
980,8816,Lvl,Corner,Sawyer,1Fam,1Story,5,6,Gable,PConc,1121,3,0,2009,Normal,80.0,VinylSd,WD,MnPrv,Detchd,None,2,651,0,1121,0.5807314897413024,80,1,0.12715517241379309,46,46,46,0,2.0,1,1.2246467991473532e-16,-1.0,1,0,80,1,1,1,1,3,3,3,3,3,0,7,1,1,3,1,2,2,0,11.842229212112828,4,0,0,0
13,12968,Lvl,Inside,Sawyer,1Fam,1Story,5,6,Hip,CBlock,912,2,0,2008,Normal,71.0,HdBoard,WD,None,Detchd,None,1,737,0,912,0.80811403508771928,316,1,0.0703269586674892,46,46,46,0,2.0,0,-1.0,-1.8369701987210297e-16,0,176,140,1,1,1,1,3,3,3,3,3,0,7,1,1,1,1,2,2,0,11.877568578558138,4,0,0,0
868,6970,Lvl,Corner,Sawyer,1Fam,1Story,4,5,Gable,CBlock,1120,3,0,2007,Normal,85.0,VinylSd,WD,None,Attchd,None,2,932,0,1040,0.89615384615384619,168,1,0.1606886657101865,46,46,46,0,2.5,1,0.49999999999999994,-0.86602540378443871,1,0,168,1,1,1,1,3,3,3,3,2,0,7,1,1,3,2,2,2,0,11.76756768334381,4,0,0,0
610,7943,Lvl,Inside,Sawyer,1Fam,1Story,4,5,Gable,CBlock,1029,3,0,2007,Normal,61.0,VinylSd,WD,None,Attchd,BrkCmn,1,903,0,1029,0.87755102040816324,103,1,0.12954802971169582,46,46,46,0,2.0,1,0.86602540378443871,-0.49999999999999978,1,39,64,1,1,1,1,3,2,3,4,3,0,7,1,2,3,1,2,2,0,11.682668239557323,4,0,0,0
742,6768,Lvl,Inside,Sawyer,1Fam,1Story,6,8,Hip,CBlock,912,3,0,2008,Normal,65.0,HdBoard,WD,GdPrv,Detchd,None,1,832,0,912,0.91228070175438591,168,1,0.13475177304964539,46,47,12,1,2.5,1,0.49999999999999994,-0.86602540378443871,1,0,168,1,1,1,1,3,4,3,4,4,0,7,1,2,2,1,2,2,0,11.863582336583399,2,0,35,0
1082,7500,Lvl,Corner,Sawyer,1Fam,1Story,5,5,Gable,CBlock,1040,3,0,2010,Normal,75.0,HdBoard,WD,MnPrv,Attchd,None,1,824,0,1040,0.79230769230769227,220,1,0.13866666666666666,47,47,47,0,2.5,1,1.2246467991473532e-16,-1.0,1,220,0,1,1,1,1,3,3,3,2,3,0,7,1,1,3,3,2,2,0,11.798104407203891,5,0,0,0
117,11616,Lvl,Inside,Sawyer,1Fam,1Story,5,5,Gable,CBlock,1092,3,1,2009,Normal,71.0,Wd Sdng,WD,None,Attchd,BrkFace,1,170,670,1092,0.76923076923076927,164,1,0.094008264462809923,47,47,47,0,1.5,0,-1.0,-1.8369701987210297e-16,0,144,20,1,1,1,1,3,3,3,3,3,1,7,4,1,3,1,2,2,0,11.842229212112828,4,0,0,0
856,6897,Lvl,Corner,Sawyer,1Fam,1Story,5,8,Gable,CBlock,1040,3,0,2010,Normal,71.0,HdBoard,WD,None,Detchd,None,1,659,0,1040,0.63365384615384612,104,1,0.15079019863708859,48,48,0,1,2.5,0,0.86602540378443871,-0.49999999999999978,1,0,104,1,1,1,1,3,4,3,5,3,0,7,1,1,2,1,2,2,0,11.751942365440728,1,0,48,1
734,10000,Lvl,Corner,Sawyer,1Fam,1Story,5,6,Hip,CBlock,1144,3,1,2009,Normal,80.0,HdBoard,WD,GdWo,Attchd,None,1,594,0,864,0.6875,165,1,0.1144,48,48,26,1,2.0,1,1.0,6.123233995736766e-17,0,0,165,1,1,1,1,3,3,3,5,3,3,7,1,1,3,2,2,2,0,11.786001385032646,2,0,22,0
178,13650,Lvl,Inside,Sawyer,1Fam,1.5Fin,5,5,Gable,CBlock,1920,4,1,2006,Normal,71.0,MetalSd,WD,None,Attchd,None,2,57,441,1052,0.47338403041825095,0,0,0.14065934065934066,48,48,48,0,3.0,0,-0.49999999999999972,-0.86602540378443882,1,0,0,1,1,1,1,4,4,3,5,4,4,7,4,1,3,1,2,2,0,12.058152515453552,1,0,0,0
879,11782,Lvl,Inside,Sawyer,1Fam,SFoyer,5,7,Gable,CBlock,1155,3,0,2010,Normal,88.0,HdBoard,WD,MnPrv,Detchd,None,2,899,0,1109,0.81064021641118122,192,1,0.098030894584960115,23,49,15,1,2.0,0,1.2246467991473532e-16,-1.0,1,0,192,1,1,1,1,3,3,3,3,4,0,5,1,3,2,1,2,2,0,11.904967552746252,4,0,34,0
1041,13125,Lvl,Corner,Sawyer,1Fam,1Story,5,4,Gable,CBlock,1803,3,1,2006,Normal,88.0,Wd Sdng,WD,GdPrv,Attchd,BrkCmn,2,168,682,1134,0.74955908289241624,0,0,0.13737142857142856,49,49,6,1,3.0,0,0.49999999999999994,0.86602540378443871,0,0,0,1,1,1,1,3,3,3,5,3,3,3,4,1,3,2,2,2,0,11.951180395901384,2,0,43,0
1144,9000,Lvl,Inside,Sawyer,1Fam,1Story,5,3,Gable,CBlock,1006,3,0,2008,Normal,71.0,Wd Sdng,WD,None,None,None,0,288,0,1006,0.28628230616302186,24,1,0.11177777777777778,-999,49,49,0,1.0,0,-0.49999999999999972,-0.86602540378443882,1,0,24,1,1,1,1,3,3,3,3,3,0,7,1,1,3,0,2,2,0,11.289781913656018,4,0,0,0
1119,13825,Lvl,Inside,Sawyer,1Fam,SLvl,5,6,Gable,CBlock,1601,3,0,2008,Normal,85.0,MetalSd,WD,None,BuiltIn,None,1,0,0,533,0.0,314,1,0.11580470162748643,50,50,21,1,1.5,0,-2.4492935982947064e-16,1.0,0,0,314,1,1,1,1,3,4,3,3,3,0,5,1,1,3,2,2,2,0,11.849397701591441,3,0,29,0
669,14175,Bnk,Corner,Sawyer,1Fam,1Story,5,6,Gable,CBlock,1437,3,1,2006,Normal,71.0,CemntBd,WD,None,Detchd,None,2,988,0,1188,0.83164983164983164,304,1,0.10137566137566137,7,50,19,1,2.5,0,-0.50000000000000044,0.86602540378443837,0,0,304,1,1,1,1,3,3,3,4,3,3,5,1,1,3,1,2,1,0,12.031719258385396,3,0,31,0
855,17920,Lvl,Inside,Sawyer,1Fam,1Story,5,4,Hip,CBlock,1779,3,1,2006,Abnorml,102.0,Wd Sdng,WD,None,Attchd,None,2,306,1085,1763,0.78899602949517866,730,1,0.099274553571428573,51,51,32,1,2.5,0,-0.49999999999999972,-0.86602540378443882,1,312,418,1,1,1,1,3,3,3,3,3,4,7,3,2,3,1,2,2,0,12.043553716032399,4,0,19,0
561,11341,Lvl,Inside,Sawyer,1Fam,1Story,5,6,Hip,CBlock,1392,3,1,2010,Normal,71.0,Wd Sdng,WD,None,Detchd,BrkFace,2,1302,0,1392,0.93534482758620685,95,1,0.12274049907415571,53,53,14,1,2.5,0,0.49999999999999994,-0.86602540378443871,1,95,0,1,1,1,1,3,3,4,3,3,4,4,1,1,2,1,2,2,0,11.707669541762741,4,0,39,0
894,13284,Lvl,Inside,Sawyer,1Fam,1Story,5,5,Gable,PConc,1383,3,1,2008,Normal,71.0,Wd Sdng,WD,GdPrv,Attchd,None,1,1064,0,1383,0.76934201012292114,627,1,0.10411020776874436,54,54,54,0,2.0,0,1.2246467991473532e-16,-1.0,1,0,627,1,1,1,1,3,3,4,3,3,4,7,1,2,3,1,2,2,0,12.013700752882718,4,0,0,0
